  2.492000  1.030550  0.648572  0.082354  0.009333  0.473726  0.313482
  2.493000  1.030559  0.649046  0.082668  0.008998  0.473495  0.313835
  2.494000  1.030568  0.649519  0.082982  0.008663  0.473263  0.314187
  2.495000  1.030576  0.649992  0.083296  0.008328  0.473031  0.314539
  2.496000  1.030584  0.650465  0.083611  0.007995  0.472798  0.314891
  2.497000  1.030592  0.650938  0.083926  0.007661  0.472565  0.315243
  2.498000  1.030600  0.651410  0.084241  0.007328  0.472330  0.315594
  2.499000  1.030607  0.651882  0.084557  0.006996  0.472096  0.315945
  2.500000  1.030614  0.652354  0.084873  0.006664  0.471860  0.316296
  2.501000  1.030620  0.652826  0.085190  0.006332  0.471624  0.316647
  2.502000  1.030626  0.653298  0.085506  0.006001  0.471387  0.316998
  2.503000  1.030632  0.653769  0.085824  0.005671  0.471150  0.317348
  2.504000  1.030638  0.654240  0.086141  0.005341  0.470912  0.317699
  2.505000  1.030643  0.654711  0.086459  0.005011  0.470674  0.318049
  2.506000  1.030648  0.655181  0.086777  0.004682  0.470434  0.318399
  2.507000  1.030652  0.655652  0.087096  0.004353  0.470195  0.318748
  2.508000  1.030657  0.656122  0.087415  0.004025  0.469954  0.319098
  2.509000  1.030660  0.656591  0.087734  0.003697  0.469713  0.319447
  2.510000  1.030664  0.657061  0.088054  0.003370  0.469471  0.319796
  2.511000  1.030667  0.657530  0.088374  0.003043  0.469229  0.320145
  2.512000  1.030670  0.658000  0.088694  0.002717  0.468986  0.320494
  2.513000  1.030673  0.658468  0.089015  0.002391  0.468742  0.320842
  2.514000  1.030675  0.658937  0.089336  0.002066  0.468498  0.321190
  2.515000  1.030677  0.659405  0.089657  0.001741  0.468253  0.321539
  2.516000  1.030678  0.659874  0.089979  0.001417  0.468008  0.321886
  2.517000  1.030680  0.660341  0.090301  0.001093  0.467762  0.322234
  2.518000  1.030680  0.660809  0.090623  0.000769  0.467515  0.322581
  2.519000  1.030681  0.661276  0.090946  0.000446  0.467268  0.322929
  2.520000  1.030681  0.661744  0.091269  0.000124  0.467020  0.323276
  2.521000  1.030681  0.662210  0.091592 -0.000198  0.466772  0.323622
  2.522000  1.030681  0.662677  0.091916 -0.000520  0.466522  0.323969
  2.523000  1.030680  0.663144  0.092240 -0.000841  0.466273  0.324315
  2.524000  1.030679  0.663610  0.092565 -0.001161  0.466022  0.324661
  2.525000  1.030678  0.664076  0.092890 -0.001481  0.465771  0.325007
  2.526000  1.030676  0.664541  0.093215 -0.001801  0.465520  0.325353
  2.527000  1.030674  0.665007  0.093540 -0.002120  0.465267  0.325698
  2.528000  1.030672  0.665472  0.093866 -0.002439  0.465015  0.326044
  2.529000  1.030669  0.665937  0.094193 -0.002757  0.464761  0.326389
  2.530000  1.030667  0.666401  0.094519 -0.003075  0.464507  0.326733
  2.531000  1.030663  0.666866  0.094846 -0.003392  0.464252  0.327078
  2.532000  1.030660  0.667330  0.095173 -0.003709  0.463997  0.327422
  2.533000  1.030656  0.667794  0.095501 -0.004025  0.463741  0.327767
  2.534000  1.030652  0.668257  0.095829 -0.004341  0.463485  0.328110
  2.535000  1.030647  0.668721  0.096157 -0.004656  0.463227  0.328454
  2.536000  1.030642  0.669184  0.096486 -0.004971  0.462970  0.328798
  2.537000  1.030637  0.669647  0.096815 -0.005286  0.462711  0.329141
  2.538000  1.030632  0.670109  0.097144 -0.005600  0.462452  0.329484
  2.539000  1.030626  0.670571  0.097474 -0.005913  0.462193  0.329827
  2.540000  1.030620  0.671034  0.097804 -0.006226  0.461933  0.330169
  2.541000  1.030614  0.671495  0.098134 -0.006539  0.461672  0.330511
  2.542000  1.030607  0.671957  0.098465 -0.006851  0.461411  0.330853
  2.543000  1.030600  0.672418  0.098796 -0.007162  0.461149  0.331195
  2.544000  1.030593  0.672879  0.099127 -0.007474  0.460886  0.331537
  2.545000  1.030585  0.673340  0.099459 -0.007784  0.460623  0.331878
  2.546000  1.030577  0.673800  0.099791 -0.008094  0.460359  0.332219
  2.547000  1.030569  0.674261  0.100123 -0.008404  0.460095  0.332560
  2.548000  1.030560  0.674721  0.100456 -0.008713  0.459830  0.332901
  2.549000  1.030551  0.675180  0.100789 -0.009022  0.459564  0.333241
  2.550000  1.030542  0.675640  0.101122 -0.009330  0.459298  0.333581
  2.551000  1.030533  0.676099  0.101456 -0.009638  0.459031  0.333921
  2.552000  1.030523  0.676558  0.101790 -0.009945  0.458764  0.334261
  2.553000  1.030513  0.677016  0.102125 -0.010252  0.458496  0.334600
  2.554000  1.030502  0.677475  0.102459 -0.010559  0.458227  0.334940
  2.555000  1.030492  0.677933  0.102795 -0.010865  0.457958  0.335279
  2.556000  1.030481  0.678391  0.103130 -0.011170  0.457688  0.335617
  2.557000  1.030469  0.678848  0.103466 -0.011475  0.457418  0.335956
  2.558000  1.030458  0.679306  0.103802 -0.011779  0.457147  0.336294
  2.559000  1.030446  0.679763  0.104138 -0.012084  0.456876  0.336632
  2.560000  1.030434  0.680219  0.104475 -0.012387  0.456603  0.336969
  2.561000  1.030421  0.680676  0.104812 -0.012690  0.456331  0.337307
  2.562000  1.030408  0.681132  0.105150 -0.012993  0.456057  0.337644
  2.563000  1.030395  0.681588  0.105488 -0.013295  0.455783  0.337981
  2.564000  1.030382  0.682044  0.105826 -0.013597  0.455509  0.338318
  2.565000  1.030368  0.682499  0.106164 -0.013898  0.455234  0.338654
  2.566000  1.030354  0.682954  0.106503 -0.014198  0.454958  0.338990
  2.567000  1.030339  0.683409  0.106842 -0.014499  0.454682  0.339326
  2.568000  1.030325  0.683863  0.107182 -0.014798  0.454405  0.339662
  2.569000  1.030310  0.684318  0.107522 -0.015098  0.454128  0.339997
  2.570000  1.030295  0.684772  0.107862 -0.015397  0.453850  0.340333
  2.571000  1.030279  0.685225  0.108202 -0.015695  0.453571  0.340667
  2.572000  1.030263  0.685679  0.108543 -0.015993  0.453292  0.341002
  2.573000  1.030247  0.686132  0.108884 -0.016290  0.453012  0.341336
  2.574000  1.030231  0.686585  0.109226 -0.016587  0.452732  0.341670
  2.575000  1.030214  0.687037  0.109568 -0.016884  0.452451  0.342004
  2.576000  1.030197  0.687490  0.109910 -0.017180  0.452169  0.342338
  2.577000  1.030180  0.687942  0.110252 -0.017475  0.451887  0.342671
  2.578000  1.030162  0.688393  0.110595 -0.017770  0.451605  0.343004
  2.579000  1.030144  0.688845  0.110938 -0.018065  0.451321  0.343337
  2.580000  1.030126  0.689296  0.111282 -0.018359  0.451037  0.343669
  2.581000  1.030107  0.689747  0.111626 -0.018653  0.450753  0.344002
  2.582000  1.030088  0.690198  0.111970 -0.018946  0.450468  0.344334
  2.583000  1.030069  0.690648  0.112314 -0.019239  0.450182  0.344665
  2.584000  1.030050  0.691098  0.112659 -0.019531  0.449896  0.344997
  2.585000  1.030030  0.691548  0.113004 -0.019823  0.449610  0.345328
  2.586000  1.030010  0.691997  0.113350 -0.020114  0.449322  0.345659
  2.587000  1.029990  0.692446  0.113696 -0.020405  0.449034  0.345989
  2.588000  1.029970  0.692895  0.114042 -0.020695  0.448746  0.346320
  2.589000  1.029949  0.693344  0.114388 -0.020985  0.448457  0.346650
  2.590000  1.029928  0.693792  0.114735 -0.021274  0.448167  0.346980
  2.591000  1.029906  0.694240  0.115082 -0.021563  0.447877  0.347309
  2.592000  1.029884  0.694688  0.115430 -0.021852  0.447587  0.347638
  2.593000  1.029862  0.695135  0.115777 -0.022140  0.447295  0.347967
  2.594000  1.029840  0.695583  0.116126 -0.022427  0.447003  0.348296
  2.595000  1.029818  0.696029  0.116474 -0.022715  0.446711  0.348624
  2.596000  1.029795  0.696476  0.116823 -0.023001  0.446418  0.348952
  2.597000  1.029772  0.696922  0.117172 -0.023287  0.446124  0.349280
  2.598000  1.029748  0.697368  0.117521 -0.023573  0.445830  0.349608
  2.599000  1.029724  0.697814  0.117871 -0.023858  0.445536  0.349935
  2.600000  1.029700  0.698259  0.118221 -0.024143  0.445240  0.350262
  2.601000  1.029676  0.698704  0.118572 -0.024427  0.444945  0.350588
  2.602000  1.029652  0.699149  0.118922 -0.024711  0.444648  0.350915
  2.603000  1.029627  0.699594  0.119273 -0.024994  0.444351  0.351241
  2.604000  1.029602  0.700038  0.119625 -0.025277  0.444054  0.351567
  2.605000  1.029576  0.700482  0.119977 -0.025560  0.443756  0.351892
  2.606000  1.029550  0.700925  0.120329 -0.025842  0.443457  0.352217
  2.607000  1.029525  0.701369  0.120681 -0.026123  0.443158  0.352542
  2.608000  1.029498  0.701812  0.121034 -0.026404  0.442858  0.352867
  2.609000  1.029472  0.702254  0.121387 -0.026684  0.442558  0.353191
  2.610000  1.029445  0.702697  0.121740 -0.026965  0.442257  0.353515
  2.611000  1.029418  0.703139  0.122094 -0.027244  0.441956  0.353839
  2.612000  1.029390  0.703581  0.122448 -0.027523  0.441654  0.354162
  2.613000  1.029363  0.704022  0.122802 -0.027802  0.441351  0.354485
  2.614000  1.029335  0.704463  0.123157 -0.028080  0.441048  0.354808
  2.615000  1.029307  0.704904  0.123512 -0.028358  0.440744  0.355131
  2.616000  1.029278  0.705345  0.123867 -0.028635  0.440440  0.355453
  2.617000  1.029249  0.705785  0.124223 -0.028912  0.440135  0.355775
  2.618000  1.029220  0.706225  0.124579 -0.029188  0.439830  0.356096
  2.619000  1.029191  0.706665  0.124935 -0.029464  0.439524  0.356418
  2.620000  1.029161  0.707104  0.125291 -0.029739  0.439218  0.356739
  2.621000  1.029131  0.707543  0.125648 -0.030014  0.438911  0.357059
  2.622000  1.029101  0.707982  0.126006 -0.030289  0.438604  0.357380
  2.623000  1.029071  0.708420  0.126363 -0.030563  0.438296  0.357700
  2.624000  1.029040  0.708859  0.126721 -0.030836  0.437987  0.358020
  2.625000  1.029009  0.709296  0.127079 -0.031109  0.437678  0.358339
  2.626000  1.028978  0.709734  0.127438 -0.031382  0.437368  0.358658
  2.627000  1.028946  0.710171  0.127796 -0.031654  0.437058  0.358977
  2.628000  1.028915  0.710608  0.128156 -0.031926  0.436747  0.359296
  2.629000  1.028883  0.711045  0.128515 -0.032197  0.436436  0.359614
  2.630000  1.028850  0.711481  0.128875 -0.032468  0.436124  0.359932
  2.631000  1.028818  0.711917  0.129235 -0.032738  0.435812  0.360249
  2.632000  1.028785  0.712353  0.129595 -0.033008  0.435499  0.360567
  2.633000  1.028752  0.712788  0.129956 -0.033277  0.435185  0.360883
  2.634000  1.028718  0.713223  0.130317 -0.033546  0.434871  0.361200
  2.635000  1.028685  0.713658  0.130678 -0.033815  0.434557  0.361516
  2.636000  1.028651  0.714092  0.131040 -0.034083  0.434242  0.361832
  2.637000  1.028616  0.714526  0.131402 -0.034350  0.433926  0.362148
  2.638000  1.028582  0.714960  0.131764 -0.034617  0.433610  0.362463
  2.639000  1.028547  0.715393  0.132127 -0.034884  0.433294  0.362778
  2.640000  1.028512  0.715827  0.132490 -0.035150  0.432976  0.363093
  2.641000  1.028477  0.716259  0.132853 -0.035415  0.432659  0.363407
  2.642000  1.028441  0.716692  0.133217 -0.035681  0.432340  0.363722
  2.643000  1.028405  0.717124  0.133581 -0.035945  0.432022  0.364035
  2.644000  1.028369  0.717556  0.133945 -0.036210  0.431702  0.364349
  2.645000  1.028333  0.717987  0.134309 -0.036473  0.431382  0.364662
  2.646000  1.028296  0.718419  0.134674 -0.036737  0.431062  0.364974
  2.647000  1.028260  0.718850  0.135039 -0.036999  0.430741  0.365287
  2.648000  1.028222  0.719280  0.135405 -0.037262  0.430420  0.365599
  2.649000  1.028185  0.719710  0.135770 -0.037524  0.430098  0.365911
  2.650000  1.028147  0.720140  0.136137 -0.037785  0.429775  0.366222
  2.651000  1.028109  0.720570  0.136503 -0.038046  0.429452  0.366533
  2.652000  1.028071  0.720999  0.136870 -0.038307  0.429129  0.366844
  2.653000  1.028033  0.721428  0.137237 -0.038567  0.428805  0.367154
  2.654000  1.027994  0.721857  0.137604 -0.038827  0.428480  0.367464
  2.655000  1.027955  0.722285  0.137972 -0.039086  0.428155  0.367774
  2.656000  1.027916  0.722713  0.138339 -0.039345  0.427829  0.368084
  2.657000  1.027877  0.723141  0.138708 -0.039603  0.427503  0.368393
  2.658000  1.027837  0.723568  0.139076 -0.039861  0.427176  0.368701
  2.659000  1.027797  0.723995  0.139445 -0.040118  0.426849  0.369010
  2.660000  1.027757  0.724422  0.139814 -0.040375  0.426522  0.369318
  2.661000  1.027716  0.724848  0.140184 -0.040631  0.426193  0.369625
  2.662000  1.027675  0.725274  0.140554 -0.040887  0.425865  0.369933
  2.663000  1.027634  0.725700  0.140924 -0.041143  0.425535  0.370240
  2.664000  1.027593  0.726125  0.141294 -0.041398  0.425206  0.370546
  2.665000  1.027551  0.726550  0.141665 -0.041652  0.424875  0.370853
  2.666000  1.027510  0.726975  0.142036 -0.041906  0.424544  0.371159
  2.667000  1.027468  0.727399  0.142407 -0.042160  0.424213  0.371464
  2.668000  1.027425  0.727823  0.142779 -0.042413  0.423881  0.371770
  2.669000  1.027383  0.728247  0.143151 -0.042666  0.423549  0.372074
  2.670000  1.027340  0.728671  0.143523 -0.042918  0.423216  0.372379
  2.671000  1.027297  0.729094  0.143895 -0.043170  0.422883  0.372683
  2.672000  1.027254  0.729516  0.144268 -0.043421  0.422549  0.372987
  2.673000  1.027210  0.729939  0.144641 -0.043672  0.422215  0.373291
  2.674000  1.027166  0.730361  0.145015 -0.043923  0.421880  0.373594
  2.675000  1.027122  0.730782  0.145388 -0.044173  0.421544  0.373897
  2.676000  1.027078  0.731204  0.145763 -0.044422  0.421209  0.374199
  2.677000  1.027033  0.731625  0.146137 -0.044671  0.420872  0.374501
  2.678000  1.026989  0.732046  0.146512 -0.044920  0.420535  0.374803
  2.679000  1.026944  0.732466  0.146886 -0.045168  0.420198  0.375104
  2.680000  1.026898  0.732886  0.147262 -0.045416  0.419860  0.375405
  2.681000  1.026853  0.733306  0.147637 -0.045663  0.419522  0.375706
  2.682000  1.026807  0.733725  0.148013 -0.045910  0.419183  0.376006
  2.683000  1.026761  0.734144  0.148389 -0.046156  0.418843  0.376306
  2.684000  1.026715  0.734563  0.148766 -0.046402  0.418503  0.376606
  2.685000  1.026668  0.734981  0.149143 -0.046648  0.418163  0.376905
  2.686000  1.026621  0.735399  0.149520 -0.046893  0.417822  0.377204
  2.687000  1.026574  0.735817  0.149897 -0.047137  0.417481  0.377502
  2.688000  1.026527  0.736234  0.150275 -0.047381  0.417139  0.377800
  2.689000  1.026480  0.736651  0.150653 -0.047625  0.416797  0.378098
  2.690000  1.026432  0.737068  0.151031 -0.047868  0.416454  0.378395
  2.691000  1.026384  0.737484  0.151409 -0.048111  0.416110  0.378692
  2.692000  1.026336  0.737900  0.151788 -0.048353  0.415766  0.378989
  2.693000  1.026287  0.738315  0.152167 -0.048595  0.415422  0.379285
  2.694000  1.026238  0.738731  0.152547 -0.048836  0.415077  0.379581
  2.695000  1.026190  0.739146  0.152926 -0.049077  0.414732  0.379876
  2.696000  1.026140  0.739560  0.153306 -0.049317  0.414386  0.380171
  2.697000  1.026091  0.739974  0.153687 -0.049557  0.414040  0.380466
  2.698000  1.026041  0.740388  0.154067 -0.049797  0.413693  0.380761
  2.699000  1.025991  0.740802  0.154448 -0.050036  0.413346  0.381055
  2.700000  1.025941  0.741215  0.154830 -0.050275  0.412998  0.381348
  2.701000  1.025891  0.741628  0.155211 -0.050513  0.412650  0.381641
  2.702000  1.025840  0.742040  0.155593 -0.050751  0.412301  0.381934
  2.703000  1.025789  0.742452  0.155975 -0.050988  0.411952  0.382227
  2.704000  1.025738  0.742864  0.156357 -0.051225  0.411602  0.382519
  2.705000  1.025687  0.743276  0.156740 -0.051461  0.411252  0.382811
  2.706000  1.025635  0.743687  0.157123 -0.051697  0.410902  0.383102
  2.707000  1.025583  0.744097  0.157506 -0.051932  0.410550  0.383393
  2.708000  1.025531  0.744508  0.157890 -0.052167  0.410199  0.383683
  2.709000  1.025479  0.744918  0.158273 -0.052402  0.409847  0.383974
  2.710000  1.025427  0.745327  0.158658 -0.052636  0.409494  0.384263
  2.711000  1.025374  0.745737  0.159042 -0.052870  0.409141  0.384553
  2.712000  1.025321  0.746146  0.159427 -0.053103  0.408788  0.384842
  2.713000  1.025268  0.746554  0.159812 -0.053336  0.408434  0.385130
  2.714000  1.025214  0.746963  0.160197 -0.053568  0.408079  0.385419
  2.715000  1.025160  0.747370  0.160583 -0.053800  0.407724  0.385706
  2.716000  1.025107  0.747778  0.160968 -0.054031  0.407369  0.385994
  2.717000  1.025052  0.748185  0.161355 -0.054262  0.407013  0.386281
  2.718000  1.024998  0.748592  0.161741 -0.054493  0.406657  0.386567
  2.719000  1.024943  0.748999  0.162128 -0.054723  0.406300  0.386854
  2.720000  1.024889  0.749405  0.162515 -0.054952  0.405943  0.387140
  2.721000  1.024833  0.749810  0.162902 -0.055182  0.405585  0.387425
  2.722000  1.024778  0.750216  0.163290 -0.055410  0.405227  0.387710
  2.723000  1.024723  0.750621  0.163677 -0.055639  0.404868  0.387995
  2.724000  1.024667  0.751026  0.164065 -0.055866  0.404509  0.388279
  2.725000  1.024611  0.751430  0.164454 -0.056094  0.404149  0.388563
  2.726000  1.024555  0.751834  0.164843 -0.056321  0.403789  0.388846
  2.727000  1.024498  0.752237  0.165232 -0.056547  0.403429  0.389129
  2.728000  1.024442  0.752641  0.165621 -0.056773  0.403068  0.389412
  2.729000  1.024385  0.753044  0.166010 -0.056999  0.402707  0.389694
  2.730000  1.024328  0.753446  0.166400 -0.057224  0.402345  0.389976
  2.731000  1.024270  0.753848  0.166790 -0.057449  0.401982  0.390258
  2.732000  1.024213  0.754250  0.167181 -0.057673  0.401619  0.390539
  2.733000  1.024155  0.754652  0.167571 -0.057897  0.401256  0.390819
  2.734000  1.024097  0.755053  0.167962 -0.058120  0.400892  0.391100
  2.735000  1.024039  0.755453  0.168354 -0.058343  0.400528  0.391379
  2.736000  1.023980  0.755854  0.168745 -0.058566  0.400164  0.391659
  2.737000  1.023922  0.756254  0.169137 -0.058788  0.399799  0.391938
  2.738000  1.023863  0.756653  0.169529 -0.059009  0.399433  0.392216
  2.739000  1.023804  0.757052  0.169921 -0.059230  0.399067  0.392495
  2.740000  1.023744  0.757451  0.170314 -0.059451  0.398701  0.392772
  2.741000  1.023685  0.757850  0.170707 -0.059671  0.398334  0.393050
  2.742000  1.023625  0.758248  0.171100 -0.059891  0.397966  0.393327
  2.743000  1.023565  0.758646  0.171494 -0.060110  0.397599  0.393603
  2.744000  1.023505  0.759043  0.171887 -0.060329  0.397230  0.393879
  2.745000  1.023444  0.759440  0.172281 -0.060548  0.396862  0.394155
  2.746000  1.023384  0.759837  0.172676 -0.060766  0.396493  0.394430
  2.747000  1.023323  0.760233  0.173070 -0.060984  0.396123  0.394705
  2.748000  1.023262  0.760629  0.173465 -0.061201  0.395753  0.394979
  2.749000  1.023200  0.761025  0.173860 -0.061417  0.395383  0.395253
  2.750000  1.023139  0.761420  0.174256 -0.061634  0.395012  0.395527
  2.751000  1.023077  0.761815  0.174651 -0.061850  0.394640  0.395800
  2.752000  1.023015  0.762209  0.175047 -0.062065  0.394269  0.396073
  2.753000  1.022953  0.762603  0.175443 -0.062280  0.393896  0.396345
  2.754000  1.022891  0.762997  0.175840 -0.062494  0.393524  0.396617
  2.755000  1.022828  0.763390  0.176237 -0.062708  0.393151  0.396888
  2.756000  1.022765  0.763783  0.176634 -0.062922  0.392777  0.397159
  2.757000  1.022702  0.764176  0.177031 -0.063135  0.392403  0.397430
  2.758000  1.022639  0.764568  0.177429 -0.063348  0.392029  0.397700
  2.759000  1.022575  0.764960  0.177826 -0.063560  0.391654  0.397970
  2.760000  1.022512  0.765351  0.178224 -0.063772  0.391279  0.398239
  2.761000  1.022448  0.765743  0.178623 -0.063984  0.390903  0.398508
  2.762000  1.022384  0.766133  0.179021 -0.064195  0.390527  0.398776
  2.763000  1.022319  0.766524  0.179420 -0.064405  0.390150  0.399044
  2.764000  1.022255  0.766914  0.179820 -0.064615  0.389773  0.399312
  2.765000  1.022190  0.767303  0.180219 -0.064825  0.389396  0.399579
  2.766000  1.022125  0.767692  0.180619 -0.065034  0.389018  0.399846
  2.767000  1.022060  0.768081  0.181019 -0.065243  0.388640  0.400112
  2.768000  1.021995  0.768470  0.181419 -0.065451  0.388261  0.400378
  2.769000  1.021929  0.768858  0.181819 -0.065659  0.387882  0.400643
  2.770000  1.021863  0.769245  0.182220 -0.065867  0.387503  0.400908
  2.771000  1.021798  0.769633  0.182621 -0.066074  0.387123  0.401173
  2.772000  1.021731  0.770020  0.183023 -0.066281  0.386742  0.401437
  2.773000  1.021665  0.770406  0.183424 -0.066487  0.386361  0.401700
  2.774000  1.021598  0.770792  0.183826 -0.066693  0.385980  0.401963
  2.775000  1.021532  0.771178  0.184228 -0.066898  0.385599  0.402226
  2.776000  1.021465  0.771564  0.184630 -0.067103  0.385217  0.402488
  2.777000  1.021397  0.771949  0.185033 -0.067307  0.384834  0.402750
  2.778000  1.021330  0.772333  0.185436 -0.067511  0.384451  0.403012
  2.779000  1.021262  0.772717  0.185839 -0.067715  0.384068  0.403273
  2.780000  1.021195  0.773101  0.186242 -0.067918  0.383684  0.403533
  2.781000  1.021126  0.773485  0.186646 -0.068121  0.383300  0.403793
  2.782000  1.021058  0.773868  0.187050 -0.068323  0.382915  0.404053
  2.783000  1.020990  0.774251  0.187454 -0.068525  0.382531  0.404312
  2.784000  1.020921  0.774633  0.187859 -0.068726  0.382145  0.404571
  2.785000  1.020852  0.775015  0.188263 -0.068927  0.381759  0.404829
  2.786000  1.020783  0.775397  0.188668 -0.069128  0.381373  0.405087
  2.787000  1.020714  0.775778  0.189074 -0.069328  0.380987  0.405344
  2.788000  1.020645  0.776159  0.189479 -0.069528  0.380600  0.405601
  2.789000  1.020575  0.776539  0.189885 -0.069727  0.380212  0.405857
  2.790000  1.020505  0.776919  0.190291 -0.069926  0.379824  0.406113
  2.791000  1.020435  0.777299  0.190697 -0.070124  0.379436  0.406369
  2.792000  1.020365  0.777678  0.191103 -0.070322  0.379048  0.406624
  2.793000  1.020295  0.778057  0.191510 -0.070520  0.378658  0.406878
  2.794000  1.020224  0.778435  0.191917 -0.070717  0.378269  0.407132
  2.795000  1.020153  0.778813  0.192324 -0.070913  0.377879  0.407386
  2.796000  1.020082  0.779191  0.192732 -0.071110  0.377489  0.407639
  2.797000  1.020011  0.779568  0.193140 -0.071305  0.377098  0.407892
  2.798000  1.019940  0.779945  0.193548 -0.071501  0.376707  0.408144
  2.799000  1.019868  0.780322  0.193956 -0.071696  0.376316  0.408396
  2.800000  1.019796  0.780698  0.194365 -0.071890  0.375924  0.408647
  2.801000  1.019724  0.781073  0.194773 -0.072084  0.375532  0.408898
  2.802000  1.019652  0.781449  0.195182 -0.072278  0.375139  0.409149
  2.803000  1.019580  0.781824  0.195592 -0.072471  0.374746  0.409399
  2.804000  1.019507  0.782198  0.196001 -0.072664  0.374353  0.409648
  2.805000  1.019434  0.782572  0.196411 -0.072856  0.373959  0.409897
  2.806000  1.019361  0.782946  0.196821 -0.073048  0.373565  0.410146
  2.807000  1.019288  0.783320  0.197231 -0.073240  0.373170  0.410394
  2.808000  1.019215  0.783693  0.197642 -0.073431  0.372775  0.410641
  2.809000  1.019141  0.784065  0.198053 -0.073622  0.372380  0.410888
  2.810000  1.019068  0.784437  0.198464 -0.073812  0.371984  0.411135
  2.811000  1.018994  0.784809  0.198875 -0.074002  0.371588  0.411381
  2.812000  1.018920  0.785180  0.199286 -0.074191  0.371192  0.411627
  2.813000  1.018845  0.785551  0.199698 -0.074380  0.370795  0.411872
  2.814000  1.018771  0.785922  0.200110 -0.074569  0.370398  0.412117
  2.815000  1.018696  0.786292  0.200522 -0.074757  0.370000  0.412361
  2.816000  1.018621  0.786662  0.200935 -0.074945  0.369602  0.412605
  2.817000  1.018546  0.787031  0.201347 -0.075132  0.369203  0.412848
  2.818000  1.018471  0.787400  0.201760 -0.075319  0.368805  0.413091
  2.819000  1.018396  0.787769  0.202174 -0.075505  0.368406  0.413333
  2.820000  1.018320  0.788137  0.202587 -0.075691  0.368006  0.413575
  2.821000  1.018244  0.788505  0.203001 -0.075877  0.367606  0.413816
  2.822000  1.018168  0.788872  0.203415 -0.076062  0.367206  0.414057
  2.823000  1.018092  0.789239  0.203829 -0.076247  0.366805  0.414298
  2.824000  1.018016  0.789606  0.204243 -0.076431  0.366404  0.414538
  2.825000  1.017939  0.789972  0.204658 -0.076615  0.366003  0.414777
  2.826000  1.017863  0.790338  0.205073 -0.076799  0.365601  0.415016
  2.827000  1.017786  0.790704  0.205488 -0.076982  0.365199  0.415254
  2.828000  1.017709  0.791068  0.205903 -0.077164  0.364796  0.415492
  2.829000  1.017631  0.791433  0.206319 -0.077347  0.364393  0.415730
  2.830000  1.017554  0.791797  0.206735 -0.077528  0.363990  0.415967
  2.831000  1.017476  0.792161  0.207151 -0.077710  0.363586  0.416203
  2.832000  1.017398  0.792524  0.207567 -0.077891  0.363182  0.416439
  2.833000  1.017321  0.792887  0.207984 -0.078071  0.362778  0.416675
  2.834000  1.017242  0.793250  0.208401 -0.078251  0.362373  0.416910
  2.835000  1.017164  0.793612  0.208818 -0.078431  0.361968  0.417144
  2.836000  1.017085  0.793974  0.209235 -0.078611  0.361563  0.417378
  2.837000  1.017007  0.794335  0.209652 -0.078789  0.361157  0.417612
  2.838000  1.016928  0.794696  0.210070 -0.078968  0.360751  0.417845
  2.839000  1.016849  0.795057  0.210488 -0.079146  0.360344  0.418077
  2.840000  1.016770  0.795417  0.210906 -0.079324  0.359937  0.418309
  2.841000  1.016690  0.795777  0.211325 -0.079501  0.359530  0.418541
  2.842000  1.016611  0.796136  0.211743 -0.079678  0.359122  0.418772
  2.843000  1.016531  0.796495  0.212162 -0.079854  0.358714  0.419002
  2.844000  1.016451  0.796853  0.212581 -0.080030  0.358306  0.419232
  2.845000  1.016371  0.797212  0.213001 -0.080205  0.357897  0.419462
  2.846000  1.016290  0.797569  0.213420 -0.080381  0.357488  0.419691
  2.847000  1.016210  0.797927  0.213840 -0.080555  0.357079  0.419919
  2.848000  1.016129  0.798283  0.214260 -0.080730  0.356669  0.420147
  2.849000  1.016049  0.798640  0.214680 -0.080904  0.356259  0.420375
  2.850000  1.015968  0.798996  0.215101 -0.081077  0.355849  0.420602
  2.851000  1.015886  0.799352  0.215522 -0.081250  0.355438  0.420828
  2.852000  1.015805  0.799707  0.215943 -0.081423  0.355027  0.421054
  2.853000  1.015724  0.800062  0.216364 -0.081595  0.354615  0.421280
  2.854000  1.015642  0.800416  0.216785 -0.081767  0.354203  0.421505
  2.855000  1.015560  0.800770  0.217207 -0.081938  0.353791  0.421729
  2.856000  1.015478  0.801124  0.217629 -0.082109  0.353379  0.421953
  2.857000  1.015396  0.801477  0.218051 -0.082280  0.352966  0.422177
  2.858000  1.015313  0.801830  0.218473 -0.082450  0.352553  0.422399
  2.859000  1.015231  0.802182  0.218895 -0.082620  0.352139  0.422622
  2.860000  1.015148  0.802534  0.219318 -0.082789  0.351725  0.422844
  2.861000  1.015065  0.802885  0.219741 -0.082958  0.351311  0.423065
  2.862000  1.014982  0.803236  0.220164 -0.083127  0.350896  0.423286
  2.863000  1.014899  0.803587  0.220588 -0.083295  0.350481  0.423506
  2.864000  1.014816  0.803937  0.221011 -0.083463  0.350066  0.423726
  2.865000  1.014732  0.804287  0.221435 -0.083630  0.349651  0.423945
  2.866000  1.014648  0.804637  0.221859 -0.083797  0.349235  0.424164
  2.867000  1.014565  0.804986  0.222283 -0.083963  0.348819  0.424382
  2.868000  1.014481  0.805334  0.222708 -0.084129  0.348402  0.424600
  2.869000  1.014396  0.805683  0.223133 -0.084295  0.347985  0.424817
  2.870000  1.014312  0.806030  0.223558 -0.084460  0.347568  0.425034
